outcome,label,lag,effect,se,t,effect_pw,n_events,n_players,event_mean,control_mean,coverage_all,raw_rate_all,n_events_all,matched_share,usable_share
wp_loss_q,opp_9,3,-0.010470255125751012,0.006481528104909251,-1.6153991707326876,-0.012439887173912933,230,156,0.019282106335004982,0.02975236146075599,,,563,0.6891651865008881,0.40852575488454707
blunder_q,self_1,0,0.17105403389107962,0.007819229835039911,21.876071876611686,0.21591913979486974,9383,1427,0.17105403389107962,0.0,,,56373,0.8295,0.5864375
blunder_q,self_1,1,-0.007063114760020738,0.008613851676015217,-0.8199717183066412,-0.016046852301883786,8224,1370,0.09922178988326848,0.10628490464328923,0.7456229045819808,0.1078438369852259,56373,0.8295,0.514
blunder_q,self_1,2,0.005403800360940454,0.008874191205554865,0.6089344071781895,0.01118294340056557,7496,1330,0.10925827107790821,0.10385447071696775,,,56373,0.8295,0.4685
blunder_q,self_1,3,0.00963687465742474,0.008821536934741091,1.0924258129524658,0.022250975741666384,6924,1295,0.11221837088388215,0.1025814962264574,,,56373,0.8295,0.43275
blunder_q,opp_1,0,0.07984366275823562,0.005653946624820453,14.121757430062605,0.09355764565024907,8955,1338,0.07984366275823562,0.0,,,40823,0.834125,0.5596875
blunder_q,opp_1,1,0.020605675621497926,0.008635253515946718,2.3862270613648384,0.018648504487580094,8392,1315,0.11058150619637751,0.08997583057487958,0.7413467897998677,0.12394263811789585,40823,0.834125,0.5245
blunder_q,opp_1,2,0.005495652594157827,0.008887772041657447,0.6183386081910539,0.000858068798382075,7591,1271,0.10617836912132789,0.10068271652717006,,,40823,0.834125,0.4744375
blunder_q,opp_1,3,0.010294826082197226,0.010227344363342043,1.0065981662939851,0.007647879819376596,6891,1225,0.11536787113626469,0.10507304505406746,,,40823,0.834125,0.4306875
blunder_q,self_3,0,0.1768837803320562,0.007557335689797144,23.405574079613785,0.22688546474767596,10962,1468,0.1768837803320562,0.0,,,33405,0.86725,0.685125
blunder_q,self_3,1,-0.07220659897092793,0.007013472776035418,-10.295413025292293,-0.09802053085220583,8834,1390,0.03780846728548789,0.11001506625641581,0.7412662775033677,0.04373637024472983,33405,0.86725,0.552125
blunder_q,self_3,2,-0.005314471450283436,0.008009128958200227,-0.6635517392739895,-0.012009106701847768,8401,1367,0.0942744911320081,0.09958896258229154,,,33405,0.86725,0.5250625
blunder_q,self_3,3,-0.008460676925239698,0.008484214798342816,-0.9972256863289558,-0.003812032176786171,7937,1329,0.09928184452563941,0.1077425214508791,,,33405,0.86725,0.4960625
blunder_q,opp_3,0,0.03486560186988703,0.004633968767499985,7.523918183138065,0.04164349523066852,5134,1146,0.03486560186988703,0.0,,,9613,0.8267970456673255,0.5340684489753459
blunder_q,opp_3,1,-0.005556893250380845,0.009069397888066821,-0.6127080671686485,-0.004117416176824319,4811,1120,0.08210351278320516,0.08766040603358599,0.730573182149173,0.09611277231952157,9613,0.8267970456673255,0.500468116092791
blunder_q,opp_3,2,-0.011476806096964103,0.0097689536514687,-1.1748245008039973,-0.025133858420774233,4427,1083,0.08832166252541224,0.09979846862237633,,,9613,0.8267970456673255,0.46052220950795797
blunder_q,opp_3,3,0.00039902879917914783,0.010102809855391751,0.03949681374693901,0.0018484463358483239,4099,1053,0.10270797755550135,0.10230894875632218,,,9613,0.8267970456673255,0.4264017476334131
blunder_q,self_5,0,0.16203514507560277,0.010580566144164742,15.31441161728064,0.22119710350428007,4894,1028,0.16203514507560277,0.0,,,10039,0.7686024504432712,0.48749875485606137
blunder_q,self_5,1,-0.08565571940695724,0.009930754332791461,-8.625298394918612,-0.09620923805926748,3552,897,0.025619369369369368,0.11127508877632661,0.580934356011555,0.03497942386831276,10039,0.7686024504432712,0.3538201016037454
blunder_q,self_5,2,-0.0007986672632407544,0.011390156249405835,-0.07011907876877603,0.01277377682891457,3349,860,0.09166915497163332,0.09246782223487408,,,10039,0.7686024504432712,0.33359896404024303
blunder_q,self_5,3,-9.355300107754767e-05,0.012431243606330598,-0.007525634927619462,-0.0058537126812255365,3077,822,0.09977250568735782,0.09986605868843536,,,10039,0.7686024504432712,0.30650463193545174
blunder_q,opp_5,0,0.04685212298682284,0.011287114160954377,4.150939054811622,0.05499499064336178,683,343,0.04685212298682284,0.0,,,2346,0.7331628303495311,0.2911338448422847
blunder_q,opp_5,1,0.009379522828451635,0.01982060308374248,0.4732208595683464,0.015113034073963152,608,318,0.09046052631578948,0.08108100348733782,0.46035805626598464,0.09814814814814815,2346,0.7331628303495311,0.2591645353793691
blunder_q,opp_5,2,0.009089862802383667,0.02081166060243057,0.4367677801415843,0.011619420708438358,528,298,0.0946969696969697,0.08560710689458603,,,2346,0.7331628303495311,0.22506393861892582
blunder_q,opp_5,3,-0.013052338460881914,0.024107297014420204,-0.5414268739076981,-0.014713367059811664,464,277,0.09482758620689655,0.10787992466777846,,,2346,0.7331628303495311,0.1977834612105712
blunder_q,self_9,0,0.1828416149068323,0.013075161593045856,13.983889499620279,0.22586526119559566,2576,736,0.1828416149068323,0.0,,,4736,0.7761824324324325,0.543918918918919
blunder_q,self_9,1,-0.09970010525849009,0.0110925938879103,-8.98798840613395,-0.12791095675756675,1758,612,0.013651877133105802,0.11335198239159588,0.5821368243243243,0.01632208922742111,4736,0.7761824324324325,0.37119932432432434
blunder_q,self_9,2,-0.021861611022121034,0.012969434162914285,-1.6856256601104207,-0.030591957645884255,1679,596,0.0684931506849315,0.09035476170705255,,,4736,0.7761824324324325,0.3545185810810811
blunder_q,self_9,3,-0.029120846464906786,0.012975485200128877,-2.244297304937587,-0.034931360322417074,1574,565,0.06670902160101652,0.0958298680659233,,,4736,0.7761824324324325,0.33234797297297297
blunder_q,opp_9,0,0.011299435028248588,0.01135849189021965,0.9948006423263009,0.016129032258064516,177,124,0.011299435028248588,0.0,,,563,0.6891651865008881,0.31438721136767317
blunder_q,opp_9,1,-0.055002346292236604,0.02613522929407682,-2.1045289357649564,-0.06316096466528388,162,113,0.030864197530864196,0.0858665438231008,0.5577264653641207,0.041401273885350316,563,0.6891651865008881,0.2877442273534636
blunder_q,opp_9,2,-0.04555403748136377,0.027330357445666982,-1.66679259764259,-0.05757857042638953,155,110,0.03225806451612903,0.0778121019974928,,,563,0.6891651865008881,0.2753108348134991
blunder_q,opp_9,3,-0.024806192061146953,0.03435799536814643,-0.7219918332064557,-0.04185519961661366,138,101,0.07246376811594203,0.09726996017708898,,,563,0.6891651865008881,0.24511545293072823
