outcome,label,lag,effect,se,t,effect_pw,n_events,n_players,event_mean,control_mean,coverage_all,raw_rate_all,n_events_all,matched_share,usable_share
blunder_x,A_2100+,2,-0.005181318165060353,0.01071172853225749,-0.48370514146780696,-0.03413177342120695,8607,445,0.041079897757567714,0.04626121592262806,,,20654,0.82625,0.5379375
blunder_x,A_2100+,3,0.024499124360248453,0.009316748136918854,2.6295789045930533,0.020390938528271566,7901,443,0.03779876207184199,0.013299637711593542,,,20654,0.82625,0.4938125
blunder_x,B_2100+,0,0.16886359392842204,0.007445166956911977,22.68096805695562,0.17396941792684043,9237,453,0.062412717531409555,-0.10645087639701248,,,33006,0.80825,0.5773125
blunder_x,B_2100+,1,-0.04864384006440664,0.007577970957919869,-6.419111439529617,-0.05823420220165346,7751,450,-0.046096778373486275,0.0025470616909203723,0.7143246682421378,-0.03475910452506755,33006,0.80825,0.4844375
blunder_x,B_2100+,2,0.008838318679412954,0.00898630403997482,0.9835321217818175,0.02259755943206491,7208,442,-0.005791115046820542,-0.014629433726233498,,,33006,0.80825,0.4505
blunder_x,B_2100+,3,0.006141511758884668,0.010040901943416579,0.6116494109288074,-0.0011190243040741226,6695,439,0.001858328558012286,-0.0042831832008723815,,,33006,0.80825,0.4184375
blunder_x,A_FM+,0,0.9796491986802798,0.000886046770955181,1105.6405043090365,0.9810226259639452,13514,136,0.8615869039985827,-0.11806229468169711,,,17119,0.85925,0.844625
blunder_x,A_FM+,1,-0.01777284932412532,0.008656709644240732,-2.053072131852027,-0.06983244741942625,12061,136,0.009501048996264458,0.02727389832038978,0.8892458671651382,0.018182173282464794,17119,0.85925,0.7538125
blunder_x,A_FM+,2,0.009996326232956912,0.007293768294913942,1.3705297219172023,-0.01687128574044197,11058,136,-0.00522148434103288,-0.015217810573989791,,,17119,0.85925,0.691125
blunder_x,A_FM+,3,0.033246953643948925,0.006216386570210207,5.348276409204178,0.03054261660717258,10071,136,-0.003373493606224805,-0.036620447250173736,,,17119,0.85925,0.6294375
blunder_x,B_FM+,0,0.11857656449182813,0.0055079508796885,21.528253806528895,0.10867351320476419,12336,136,0.005196848885053052,-0.11337971560677508,,,38267,0.8565,0.771
blunder_x,B_FM+,1,-0.021263821417578307,0.006826524078971876,-3.114882650612549,-0.029079398247598864,9817,135,-0.06502662290773968,-0.04376280149016138,0.7195494812762955,-0.06487210892999462,38267,0.8565,0.6135625
blunder_x,B_FM+,2,0.0055031925771005085,0.005802076840198786,0.9484866761798975,0.008884941380318274,9008,135,-0.043557126827099786,-0.04906031940420029,,,38267,0.8565,0.563
blunder_x,B_FM+,3,0.004385488474099517,0.006433599184186119,0.6816539775867778,0.004205193931968554,8298,135,-0.043950534427322094,-0.048336022901421596,,,38267,0.8565,0.518625
wp_loss_q,A_1300-1600,0,0.19181720598811364,0.0038274965524224555,50.11557903735037,0.18817590392698863,5580,445,0.21702382034359263,0.02520661435547896,,,9938,0.8393036828335682,0.5614811833366875
wp_loss_q,A_1300-1600,1,-0.018765003449404655,0.004112606877431353,-4.5628001918639205,-0.036867133568228065,5291,442,0.06942786494037255,0.08819286838977719,0.9450593680821091,0.07193565855636659,9938,0.8393036828335682,0.5324008854900383
wp_loss_q,A_1300-1600,2,-0.00022553094348445917,0.003121855719546244,-0.07224259022362496,-0.00629832383746936,5034,439,0.06392499801826729,0.06415052896175175,,,9938,0.8393036828335682,0.5065405514187965
wp_loss_q,A_1300-1600,3,0.00398948053196913,0.0035333494311559077,1.129093119630685,0.0036525927270917445,4823,437,0.06019092863251629,0.05620144810054716,,,9938,0.8393036828335682,0.48530891527470316
wp_loss_q,B_1300-1600,0,0.05185929560110669,0.0027839315775098025,18.628078369474256,0.05724846361819787,7362,453,0.07195092570458625,0.020091630103479557,,,13443,0.807185896005356,0.5476456148181209
wp_loss_q,B_1300-1600,1,-0.023342408048986234,0.0031042225382709203,-7.519566577848559,-0.029078953335368887,6849,447,0.027223572428366764,0.050565980477352994,0.9398943688164844,0.030146843358228925,13443,0.807185896005356,0.509484490069181
wp_loss_q,B_1300-1600,2,-0.002269835139444414,0.0024916685353565645,-0.910969941320704,-0.0010209502790650157,6420,444,0.038609083476715864,0.040878918616160276,,,13443,0.807185896005356,0.47757197054228967
wp_loss_q,B_1300-1600,3,-0.0021149612276467867,0.00321583107325329,-0.657671743157575,0.00061876646512454,6035,440,0.04102410570477641,0.0431390669324232,,,13443,0.807185896005356,0.44893252994123334
wp_loss_q,A_1600-1900,0,0.18997955865771277,0.0032028726633812564,59.31536424465664,0.19427464725905885,6504,425,0.21280846419399904,0.022828905536286286,,,10936,0.8533284564740308,0.5947329919531822
wp_loss_q,A_1600-1900,1,-0.019117535028172688,0.0038402788480117397,-4.978163249283466,-0.039116523551182676,6126,423,0.06135579346575031,0.080473328493923,0.9423920994879298,0.0632039661535116,10936,0.8533284564740308,0.56016825164594
wp_loss_q,A_1600-1900,2,-0.004595879010502906,0.0039658976787768545,-1.1588496181072294,-0.014564486980405633,5807,422,0.057904758619730684,0.0625006376302336,,,10936,0.8533284564740308,0.5309985369422092
wp_loss_q,A_1600-1900,3,0.008192748197040849,0.0031289725828374127,2.6183509059742245,0.005836017815109143,5488,421,0.05877708759810866,0.05058433940106781,,,10936,0.8533284564740308,0.5018288222384785
wp_loss_q,B_1600-1900,0,0.0511089457663199,0.0032281907281628466,15.832071296297244,0.050420470091024176,7750,442,0.07114602602107502,0.020037080254755108,,,14018,0.817306320445142,0.5528606077899844
wp_loss_q,B_1600-1900,1,-0.020075916087062818,0.002803792006062358,-7.160272960210558,-0.024030738569530148,6980,440,0.027489338367183497,0.04756525445424632,0.9149664716792695,0.029054339040907148,14018,0.817306320445142,0.4979312312740762
wp_loss_q,B_1600-1900,2,-0.0029952193534504862,0.0030865369702887365,-0.9704142157643724,-0.003237721848254745,6543,438,0.039891509217491954,0.04288672857094243,,,14018,0.817306320445142,0.46675702667998287
wp_loss_q,B_1600-1900,3,-0.0004973234935745499,0.0028389281538191238,-0.17518002098979352,-0.00012131242353370062,6146,432,0.0419736823250547,0.04247100581862925,,,14018,0.817306320445142,0.4384362961906121
wp_loss_q,A_1900-2100,0,0.1843629281545071,0.0022873953975230273,80.5995012292802,0.18326806525478287,10571,447,0.20485715137770144,0.020494223223194344,,,16697,0.86575,0.6606875
wp_loss_q,A_1900-2100,1,-0.015182177228343485,0.003040083906575386,-4.9939994075512235,-0.03425002427065423,9929,444,0.05439770947770044,0.06957988670604393,0.9425046415523747,0.05621290949937706,16697,0.86575,0.6205625
wp_loss_q,A_1900-2100,2,-0.002311867261168184,0.002472481400518283,-0.9350392931908684,-0.009860213852249021,9365,442,0.050044266869543094,0.05235613413071128,,,16697,0.86575,0.5853125
wp_loss_q,A_1900-2100,3,0.007651469589970071,0.002418932913729439,3.163159071730213,0.005303601495078969,8811,442,0.050905604323285204,0.04325413473331514,,,16697,0.86575,0.5506875
wp_loss_q,B_1900-2100,0,0.04132679138013303,0.002303336003664286,17.942146223732827,0.04220682400170301,10242,452,0.060406705425022585,0.01907991404488955,,,22906,0.84575,0.640125
wp_loss_q,B_1900-2100,1,-0.01833828715372475,0.002185894213731022,-8.389375404596459,-0.021955591576838948,9067,447,0.024377272728483987,0.042715559882208744,0.8958351523618266,0.024483642837148874,22906,0.84575,0.5666875
wp_loss_q,B_1900-2100,2,-0.0007295870723521548,0.001811894733518967,-0.4026652646289164,0.0015478989500145592,8534,446,0.03662244518698452,0.03735203225933668,,,22906,0.84575,0.533375
wp_loss_q,B_1900-2100,3,-0.000809710502388371,0.00226582763949462,-0.35735750075366385,0.001490193696248958,7970,444,0.03637613126652159,0.037185841768909954,,,22906,0.84575,0.498125
wp_loss_q,A_2100+,0,0.1795680588619358,0.002132987814856883,84.1861625327589,0.18003982671265262,10847,451,0.19788138410720307,0.018313325245267263,,,20654,0.82625,0.6779375
